"ensembl_gene_id","hgnc_symbol","Control-1","Control-2","Control-3","PNA-10b-1","PNA-10b-2","PNA-10b-3","PNA-21-1","PNA-21-2","PNA-21-3","PNA-10b+21-1","PNA-10b+21-2","PNA-10b+21-3"
"ENSG00000150656","CNDP1",0.80675310637237,0.827421183621219,0.56750986044379,0.363527559206904,0.590955487883847,0.814035062913161,0.528763701916223,1.02371162951543,1.74279053470339,1.20343381560243,1.19938959451766,1.25595254934508
"ENSG00000150667","FSIP1",3.4959301276136,3.36878624760068,2.1889666045689,3.7806866157518,2.83658634184247,3.4439944969403,3.1138306890622,3.00288744657861,2.48215621609271,2.46417400337641,3.31595946719589,2.88869086349369
"ENSG00000150672","DLG2",0.941211957434432,1.30023328854763,1.37823823250635,1.16328818946209,0.768242134249001,0.688798899388059,1.82129719548921,0.750721861644651,0.79217751577427,0.744982838230079,1.12883726542839,0.565178647205288
"ENSG00000150687","PRSS23",173.183000167935,168.734819945613,185.170360179088,146.065373289334,141.120170506663,149.156270758396,117.620547915142,117.112610416566,117.770390678442,100.515376788889,109.144453101107,121.136623384333
"ENSG00000150712","MTMR12",50.6237574248662,53.9596814747267,54.3998737653976,55.4743055349735,55.1361470195629,52.2234801899674,55.8726978358142,54.7344484580919,50.5409255063984,54.2691344464527,59.4756134222582,54.2571501317076
"ENSG00000150753","CCT5",351.139289548574,346.27576534548,361.746999614313,404.169940326236,409.118484261987,355.357614002476,439.872648471862,428.320945789257,390.80757444864,438.221827995801,458.096272776658,412.015233812655
"ENSG00000150756","ATPSCKMT",18.1519448933783,21.2765447216885,16.7010044644887,19.2669606379659,18.4969067707644,18.6601883652402,17.6842082529759,18.0855721214393,19.9100615631267,15.9884778358609,18.273053234122,16.0133950041498
"ENSG00000150760","DOCK1",98.8944849561464,94.5033194721664,96.395603438238,108.331212643657,95.7347890371832,101.12820204652,95.4124724346606,96.3653880583862,92.7375811799746,97.5927518081403,103.711923761233,96.7083462995715
"ENSG00000150764","DIXDC1",33.1441067867982,34.1606745809332,31.8616250220585,32.4993637930972,27.1248568938686,29.4304984283989,24.7343909451922,26.8894921352721,26.036234351781,23.6102253346763,25.3988384721387,25.935420143976
"ENSG00000150768","DLAT",26.7573113613503,29.5507565579007,25.2947252083518,27.4099779642006,31.6161186017858,29.6183526736866,34.0758830123788,34.3967107517186,34.8029988596829,31.3465855778349,28.291483964799,33.0315520477757
"ENSG00000150773","PIH1D2",3.56315955314463,2.48226355086366,2.35111227898142,2.61739842628971,2.60020414668893,2.06639669816418,2.17380633010003,2.25216558493395,2.16528520978301,2.17764214251869,1.76380822723186,1.88392882401763
"ENSG00000150776","NKAPD1",30.2532414889639,30.6145837939851,34.4559558126587,31.7723086746834,32.5616473824,30.7454781454125,31.7258221149734,27.9132037647875,31.5814769622009,31.8050365552072,32.7362806974233,29.891670674413
"ENSG00000150779","TIMM8B",15.193850170013,15.6027994625716,13.7823823250635,15.26815748669,14.8329827458846,13.0245610066106,14.7466321312191,11.5338176925406,14.6816899590165,13.6962229489991,16.0153787032653,13.6270851603942
"ENSG00000150787","PTS",22.0512515741781,25.5318536660262,21.565374696864,24.2109354431798,24.0518883568726,23.982725315057,25.2631546471084,25.6610381798535,25.1384331672368,24.9855782667934,25.5399431303173,23.5491103002203
"ENSG00000150867","PIP4K2A",136.139586700337,133.510318128595,130.932632088103,126.144063044796,140.11554617726,133.126041827183,139.006102081531,144.411587203644,137.997323247878,131.861962366724,133.343901978728,136.145256349007
"ENSG00000150907","FOXO1",1.14290023402752,1.18203026231603,0.648582697650046,1.01787716577933,0.768242134249001,0.563562735862958,0.646266746786495,1.22845395541852,1.05623668769903,0.63037009388699,0.634970961803468,1.00476203947607
"ENSG00000150938","CRIM1",173.586376721122,177.127234808057,193.196571062507,177.9830929877,173.622722340274,174.266121545179,154.516504004407,166.592005843145,134.142059337776,131.403511389352,132.003407726032,151.091091686214
"ENSG00000150961","SEC24D",236.445889592635,226.536099772867,244.02923999083,227.132018992474,216.58518630943,220.603502049467,231.18724078226,219.688515694012,212.462009730659,222.749868630794,222.098731973035,224.187530058098
"ENSG00000150967","ABCB9",17.1435035104129,15.5436979494558,18.3224612086138,14.3956913445934,14.7738871970962,13.7133599059986,13.8653592946921,13.7859832774745,15.3682438060208,14.8996567646016,13.6165995142299,15.8250021217481
"ENSG00000150977","RILPL2",21.4461867443988,21.2174432085727,21.0789376736265,19.7031937090142,19.501531100167,19.7873138369661,23.9118696311003,20.3377377063733,21.8112876009849,22.1202596582162,22.5061929794785,22.0419672410062
"ENSG00000150990","DHX37",42.6234557866736,41.0164501023662,42.2389481844592,41.6602582851112,45.2080948231143,42.7681498438222,52.4063580121412,46.8177451898392,47.5834627808412,51.9768795595909,47.9755837807065,49.0449470519255
"ENSG00000150991","UBC",938.45555098766,841.723749795243,1009.6000417295,957.022652368095,822.196370292796,823.302539014019,928.039048385406,822.927655246473,801.947705135486,867.733087421527,915.557574591512,870.061128558807
"ENSG00000150995","ITPR1",388.72053842042,409.987196484314,425.794541007255,474.912403347899,452.90828591418,429.873131299912,296.04892155065,375.565673148229,294.954095039953,289.741017699329,315.439463358145,341.305105284527
"ENSG00000151006","PRSS53",19.0931568508128,19.9172099200251,20.1060636271514,20.1394267800625,18.8514800634947,20.0377861640163,14.276619951738,14.7414474650222,12.991711258698,12.0916445281959,11.570581970641,17.8345262007002
"ENSG00000151012","SLC7A11",34.7576129995429,40.1299274056291,29.9158769291084,44.2049511995595,58.0909244589822,52.4739525170176,40.5973020026789,52.7552726410287,43.9922580426645,37.8222056332194,34.2884319373873,39.0601242846321
"ENSG00000151014","NOCT",5.24389519142041,6.97397854766456,6.64797265091297,6.83431811308979,6.20503262278039,5.57300927686703,6.11015833325413,5.73278512528643,5.7564899479597,7.22060289361461,6.20860495985613,6.21696511925817
"ENSG00000151023","ENKUR",3.36147127655154,3.25058322136908,2.35111227898142,2.76280944997247,3.072968536996,2.88043176107734,2.35006089740543,3.0711348885463,2.32372071293786,2.29225488686178,3.52761645446371,1.88392882401763
"ENSG00000151065","DCP1B",31.5978299995845,27.8368126775424,28.3754930221895,28.3551496181385,26.8293791499267,26.9257751578969,25.6156637817192,25.0468112021443,29.1521325804931,27.8508968753706,26.7393327248349,28.8869086349369
"ENSG00000151067","CACNA1C",71.2631910628927,75.9454443538048,81.9646384155245,71.4695181400773,66.7779701308747,73.2631556621845,52.8763701916223,52.004550779384,47.6890864496111,52.8937815143356,54.8897120314554,59.5949484664242
"ENSG00000151090","THRB",5.71450117013762,5.96925282469594,7.53977386018178,5.6710299236277,5.49588603731978,6.57489858506784,7.6964494390028,7.23422884857573,8.29145799843736,7.79366661533005,6.70247126348105,8.28928682567756
"ENSG00000151092","NGLY1",71.2631910628927,72.8130641586673,69.3983486485549,70.8878740453463,69.1417920824101,62.4302275172632,68.2692690696279,65.9952763827616,69.2891267130562,68.5957274893388,71.3284047092563,70.2705451358575
"ENSG00000151093","OXSM",18.8242391486886,18.7942811708248,18.5656797202326,18.5399055195521,16.6649447583245,16.030228931213,17.2141960734948,17.266602817827,17.7447763533437,17.4211371401495,16.5092450068902,17.5833356908312
"ENSG00000151116","UEVLD",49.8842337440249,55.8509298944323,53.3459268817163,52.9296126205252,59.0955487883847,60.4264489008616,56.2839584928602,59.4435219538628,60.4167385363843,55.1287300290258,52.2792758551522,58.9041745642845
"ENSG00000151117","TMEM86A",1.68073563827577,1.47753782789503,1.78360241853763,2.69010393813109,1.77286646365154,1.25236163525102,2.2913093749703,1.569691165257,2.32372071293786,1.66188479297479,2.11656987267823,2.13511933388664
"ENSG00000151131","NOPCHAP1",16.0006032763853,17.9668599872036,14.593110697126,19.9940157563797,18.9105756122831,16.9068820758887,19.2704993587246,19.723510728664,19.0650722129674,21.260664075643,19.9663091322646,18.3997048479055
"ENSG00000151135","TMEM263",81.6165225946714,90.9572286852183,74.9113015785803,72.1965732584911,85.9249279383114,101.942237109433,90.4185930276741,103.599616906962,101.134662847182,73.7533009847778,70.2701197729172,81.6997133348977
"ENSG00000151136","ABTB3",20.9083513401506,17.7895554478562,16.2956402784574,15.849801581421,17.9059512828806,16.7190278306011,14.9816382209596,14.0589730453453,14.9985609653262,14.6131249037439,15.2393030832832,16.3901807689533
"ENSG00000151148","UBE3B",115.096776509125,111.879164328212,122.419984181446,104.550526027906,110.272294039126,107.139537895725,106.986522354382,104.82807086238,104.408996579049,110.20015368588,111.8254416065,106.56757381193
"ENSG00000151150","ANK3",15.5972267231992,15.6027994625716,17.5117328365512,14.5411023682762,15.1284604898265,12.961942924848,12.5140742786839,11.875054902379,11.7242272334592,11.5185808064804,12.7699715651586,12.9991088857216
"ENSG00000151151","IPMK",21.849563297585,22.6949810364677,17.1874414877262,21.2300094576832,20.742537624723,27.1762474849471,18.8004871792435,23.3406251529519,19.4347550536621,13.4096910881414,16.6503496650687,19.0904787500453
"ENSG00000151164","RAD9B",1.68073563827577,1.30023328854763,1.05394688368132,0.654349606572427,1.00462432940254,1.06450738996336,0.99877588139731,0.955464187547738,1.00342485331408,0.286531860857723,1.12883726542839,0.753571529607051
"ENSG00000151176","PLBD2",486.135976014884,445.684510406258,464.466284354639,434.342727740409,422.001313897855,436.823738375555,422.364694786192,412.146302042914,394.926897530666,429.683178542241,423.737288510181,437.448272936893
"ENSG00000151229","SLC2A13",24.2025931911711,23.2268946545099,22.5382487433391,21.6662425287315,22.3972129907978,26.5500666673216,21.3855541663895,27.2307293451105,26.6699763644004,19.7133920270113,18.9785765250148,23.4863126727531
"ENSG00000151233","GXYLT1",96.7431433391534,111.110844657707,91.7744517174815,106.150047288416,122.20959489438,121.541696701111,123.730706248396,142.022926734775,122.945950448167,116.790386485608,108.297825152036,120.445849482194
"ENSG00000151239","TWF1",156.308414359647,174.113057639151,161.659237389274,172.16665204039,181.246048133976,184.598105036,188.651138539221,209.451399398858,180.616473596534,153.867609280597,165.23355472708,169.679189416521
"ENSG00000151240","DIP2C",84.2384701903816,82.5648138227745,78.316360741243,83.3205165702224,81.1972840352406,81.4661243730787,83.6621679476335,81.3509508254931,75.8906060111751,80.8592911340493,79.4419225545228,82.3904872370375
"ENSG00000151247","EIF4E",49.1447100631835,52.1866360812526,50.3462319050848,50.3122141942355,56.3180579953306,52.4113344352551,57.8114980761737,58.4198103243474,57.3008403076722,58.5671123593185,57.9234621822942,54.9479240338474
"ENSG00000151276","MAGI1",65.6831487438171,68.9714658061402,68.1011832532548,66.6709543585462,67.3689256187586,69.8817792470068,60.8665772428008,64.9715647532462,54.1849420789601,55.5298746342266,55.6657876514374,56.4550670930615
